hour_of_year,month,hour,lrmer_co2e_c,synthetic
3036,5,12,143.1751026516881,False
3037,5,13,135.2897440966961,False
3038,5,14,134.9175668881028,False
3039,5,15,149.09795219988538,False
3040,5,16,175.57395942560544,False
3041,5,17,262.41139977944755,False
3042,5,18,334.57140690571754,False
3043,5,19,332.6932242548714,False
3044,5,20,325.1518302119545,False
3045,5,21,318.7515570301158,False
3046,5,22,318.48306439980485,False
3047,5,23,320.7460315932451,False
3048,5,0,320.6498775628236,False
3049,5,1,314.6827082148234,False
3050,5,2,308.5318965884824,False
3051,5,3,305.95298585291704,False
3052,5,4,306.7781993722353,False
3053,5,5,276.96337434131385,False
3054,5,6,181.4779793198867,False
3055,5,7,166.22828326273176,False
3056,5,8,166.44794562179126,False
3057,5,9,163.9647434521809,False
3058,5,10,162.61866268240925,False
3059,5,11,151.74182334696022,False
3060,5,12,143.1751026516881,False
3061,5,13,135.2897440966961,False
3062,5,14,134.9175668881028,False
3063,5,15,149.09795219988538,False
3064,5,16,175.57395942560544,False
3065,5,17,262.41139977944755,False
3066,5,18,334.57140690571754,False
3067,5,19,332.6932242548714,False
3068,5,20,325.1518302119545,False
3069,5,21,318.7515570301158,False
3070,5,22,318.48306439980485,False
3071,5,23,320.7460315932451,False
3072,5,0,320.6498775628236,False
3073,5,1,314.6827082148234,False
3074,5,2,308.5318965884824,False
3075,5,3,305.95298585291704,False
3076,5,4,306.7781993722353,False
3077,5,5,276.96337434131385,False
3078,5,6,181.4779793198867,False
3079,5,7,166.22828326273176,False
3080,5,8,166.44794562179126,False
3081,5,9,163.9647434521809,False
3082,5,10,162.61866268240925,False
3083,5,11,151.74182334696022,False
3084,5,12,143.1751026516881,False
3085,5,13,135.2897440966961,False
3086,5,14,134.9175668881028,False
3087,5,15,149.09795219988538,False
3088,5,16,175.57395942560544,False
3089,5,17,262.41139977944755,False
3090,5,18,334.57140690571754,False
3091,5,19,332.6932242548714,False
3092,5,20,325.1518302119545,False
3093,5,21,318.7515570301158,False
3094,5,22,318.48306439980485,False
3095,5,23,320.7460315932451,False
3096,5,0,320.6498775628236,False
3097,5,1,314.6827082148234,False
3098,5,2,308.5318965884824,False
3099,5,3,305.95298585291704,False
3100,5,4,306.7781993722353,False
3101,5,5,276.96337434131385,False
3102,5,6,181.4779793198867,False
3103,5,7,166.22828326273176,False
3104,5,8,166.44794562179126,False
3105,5,9,163.9647434521809,False
3106,5,10,162.61866268240925,False
3107,5,11,151.74182334696022,False
3108,5,12,143.1751026516881,False
3109,5,13,135.2897440966961,False
3110,5,14,134.9175668881028,False
3111,5,15,149.09795219988538,False
3112,5,16,175.57395942560544,False
3113,5,17,262.41139977944755,False
3114,5,18,334.57140690571754,False
3115,5,19,332.6932242548714,False
3116,5,20,325.1518302119545,False
3117,5,21,318.7515570301158,False
3118,5,22,318.48306439980485,False
3119,5,23,320.7460315932451,False
3120,5,0,320.6498775628236,False
3121,5,1,314.6827082148234,False
3122,5,2,308.5318965884824,False
3123,5,3,305.95298585291704,False
3124,5,4,306.7781993722353,False
3125,5,5,276.96337434131385,False
3126,5,6,181.4779793198867,False
3127,5,7,166.22828326273176,False
3128,5,8,166.44794562179126,False
3129,5,9,163.9647434521809,False
3130,5,10,162.61866268240925,False
3131,5,11,151.74182334696022,False
3132,5,12,143.1751026516881,False
3133,5,13,135.2897440966961,False
3134,5,14,134.9175668881028,False
3135,5,15,149.09795219988538,False
3136,5,16,175.57395942560544,False
3137,5,17,262.41139977944755,False
3138,5,18,334.57140690571754,False
3139,5,19,332.6932242548714,False
3140,5,20,325.1518302119545,False
3141,5,21,318.7515570301158,False
3142,5,22,318.48306439980485,False
3143,5,23,320.7460315932451,False
3144,5,0,320.6498775628236,False
3145,5,1,314.6827082148234,False
3146,5,2,308.5318965884824,False
3147,5,3,305.95298585291704,False
3148,5,4,306.7781993722353,False
3149,5,5,276.96337434131385,False
3150,5,6,181.4779793198867,False
3151,5,7,166.22828326273176,False
3152,5,8,166.44794562179126,False
3153,5,9,163.9647434521809,False
3154,5,10,162.61866268240925,False
3155,5,11,151.74182334696022,False
3156,5,12,143.1751026516881,False
3157,5,13,135.2897440966961,False
3158,5,14,134.9175668881028,False
3159,5,15,149.09795219988538,False
3160,5,16,175.57395942560544,False
3161,5,17,262.41139977944755,False
3162,5,18,334.57140690571754,False
3163,5,19,332.6932242548714,False
3164,5,20,325.1518302119545,False
3165,5,21,318.7515570301158,False
3166,5,22,318.48306439980485,False
3167,5,23,320.7460315932451,False
3168,5,0,320.6498775628236,False
3169,5,1,314.6827082148234,False
3170,5,2,308.5318965884824,False
3171,5,3,305.95298585291704,False
3172,5,4,306.7781993722353,False
3173,5,5,276.96337434131385,False
3174,5,6,181.4779793198867,False
3175,5,7,166.22828326273176,False
3176,5,8,166.44794562179126,False
3177,5,9,163.9647434521809,False
3178,5,10,162.61866268240925,False
3179,5,11,151.74182334696022,False
3180,5,12,143.1751026516881,False
3181,5,13,135.2897440966961,False
3182,5,14,134.9175668881028,False
3183,5,15,149.09795219988538,False
3184,5,16,175.57395942560544,False
3185,5,17,262.41139977944755,False
3186,5,18,334.57140690571754,False
3187,5,19,332.6932242548714,False
3188,5,20,325.1518302119545,False
3189,5,21,318.7515570301158,False
3190,5,22,318.48306439980485,False
3191,5,23,320.7460315932451,False
3192,5,0,320.6498775628236,False
3193,5,1,314.6827082148234,False
3194,5,2,308.5318965884824,False
3195,5,3,305.95298585291704,False
3196,5,4,306.7781993722353,False
3197,5,5,276.96337434131385,False
3198,5,6,181.4779793198867,False
3199,5,7,166.22828326273176,False
3200,5,8,166.44794562179126,False
3201,5,9,163.9647434521809,False
3202,5,10,162.61866268240925,False
3203,5,11,151.74182334696022,False
3204,5,12,143.1751026516881,False
3205,5,13,135.2897440966961,False
3206,5,14,134.9175668881028,False
3207,5,15,149.09795219988538,False
3208,5,16,175.57395942560544,False
3209,5,17,262.41139977944755,False
3210,5,18,334.57140690571754,False
3211,5,19,332.6932242548714,False
3212,5,20,325.1518302119545,False
3213,5,21,318.7515570301158,False
3214,5,22,318.48306439980485,False
3215,5,23,320.7460315932451,False
3216,5,0,320.6498775628236,False
3217,5,1,314.6827082148234,False
3218,5,2,308.5318965884824,False
3219,5,3,305.95298585291704,False
3220,5,4,306.7781993722353,False
3221,5,5,276.96337434131385,False
3222,5,6,181.4779793198867,False
3223,5,7,166.22828326273176,False
3224,5,8,166.44794562179126,False
3225,5,9,163.9647434521809,False
3226,5,10,162.61866268240925,False
3227,5,11,151.74182334696022,False
3228,5,12,143.1751026516881,False
3229,5,13,135.2897440966961,False
3230,5,14,134.9175668881028,False
3231,5,15,149.09795219988538,False
3232,5,16,175.57395942560544,False
3233,5,17,262.41139977944755,False
3234,5,18,334.57140690571754,False
3235,5,19,332.6932242548714,False
3236,5,20,325.1518302119545,False
3237,5,21,318.7515570301158,False
3238,5,22,318.48306439980485,False
3239,5,23,320.7460315932451,False
3240,5,0,320.6498775628236,False
3241,5,1,314.6827082148234,False
3242,5,2,308.5318965884824,False
3243,5,3,305.95298585291704,False
3244,5,4,306.7781993722353,False
3245,5,5,276.96337434131385,False
3246,5,6,181.4779793198867,False
3247,5,7,166.22828326273176,False
3248,5,8,166.44794562179126,False
3249,5,9,163.9647434521809,False
3250,5,10,162.61866268240925,False
3251,5,11,151.74182334696022,False
3252,5,12,143.1751026516881,False
3253,5,13,135.2897440966961,False
3254,5,14,134.9175668881028,False
3255,5,15,149.09795219988538,False
3256,5,16,175.57395942560544,False
3257,5,17,262.41139977944755,False
3258,5,18,334.57140690571754,False
3259,5,19,332.6932242548714,False
3260,5,20,325.1518302119545,False
3261,5,21,318.7515570301158,False
3262,5,22,318.48306439980485,False
3263,5,23,320.7460315932451,False
3264,5,0,320.6498775628236,False
3265,5,1,314.6827082148234,False
3266,5,2,308.5318965884824,False
3267,5,3,305.95298585291704,False
3268,5,4,306.7781993722353,False
3269,5,5,276.96337434131385,False
3270,5,6,181.4779793198867,False
3271,5,7,166.22828326273176,False
3272,5,8,166.44794562179126,False
3273,5,9,163.9647434521809,False
3274,5,10,162.61866268240925,False
3275,5,11,151.74182334696022,False
3276,5,12,143.1751026516881,False
3277,5,13,135.2897440966961,False
3278,5,14,134.9175668881028,False
3279,5,15,149.09795219988538,False
3280,5,16,175.57395942560544,False
3281,5,17,262.41139977944755,False
3282,5,18,334.57140690571754,False
3283,5,19,332.6932242548714,False
3284,5,20,325.1518302119545,False
3285,5,21,318.7515570301158,False
3286,5,22,318.48306439980485,False
3287,5,23,320.7460315932451,False
3288,5,0,320.6498775628236,False
3289,5,1,314.6827082148234,False
3290,5,2,308.5318965884824,False
3291,5,3,305.95298585291704,False
3292,5,4,306.7781993722353,False
3293,5,5,276.96337434131385,False
3294,5,6,181.4779793198867,False
3295,5,7,166.22828326273176,False
3296,5,8,166.44794562179126,False
3297,5,9,163.9647434521809,False
3298,5,10,162.61866268240925,False
3299,5,11,151.74182334696022,False
3300,5,12,143.1751026516881,False
3301,5,13,135.2897440966961,False
3302,5,14,134.9175668881028,False
3303,5,15,149.09795219988538,False
3304,5,16,175.57395942560544,False
3305,5,17,262.41139977944755,False
3306,5,18,334.57140690571754,False
3307,5,19,332.6932242548714,False
3308,5,20,325.1518302119545,False
3309,5,21,318.7515570301158,False
3310,5,22,318.48306439980485,False
3311,5,23,320.7460315932451,False
3312,5,0,320.6498775628236,False
3313,5,1,314.6827082148234,False
3314,5,2,308.5318965884824,False
3315,5,3,305.95298585291704,False
3316,5,4,306.7781993722353,False
3317,5,5,276.96337434131385,False
3318,5,6,181.4779793198867,False
3319,5,7,166.22828326273176,False
3320,5,8,166.44794562179126,False
3321,5,9,163.9647434521809,False
3322,5,10,162.61866268240925,False
3323,5,11,151.74182334696022,False
3324,5,12,143.1751026516881,False
3325,5,13,135.2897440966961,False
3326,5,14,134.9175668881028,False
3327,5,15,149.09795219988538,False
3328,5,16,175.57395942560544,False
3329,5,17,262.41139977944755,False
3330,5,18,334.57140690571754,False
3331,5,19,332.6932242548714,False
3332,5,20,325.1518302119545,False
3333,5,21,318.7515570301158,False
3334,5,22,318.48306439980485,False
3335,5,23,320.7460315932451,False
3336,5,0,320.6498775628236,False
3337,5,1,314.6827082148234,False
3338,5,2,308.5318965884824,False
3339,5,3,305.95298585291704,False
3340,5,4,306.7781993722353,False
3341,5,5,276.96337434131385,False
3342,5,6,181.4779793198867,False
3343,5,7,166.22828326273176,False
3344,5,8,166.44794562179126,False
3345,5,9,163.9647434521809,False
3346,5,10,162.61866268240925,False
3347,5,11,151.74182334696022,False
3348,5,12,143.1751026516881,False
3349,5,13,135.2897440966961,False
3350,5,14,134.9175668881028,False
3351,5,15,149.09795219988538,False
3352,5,16,175.57395942560544,False
3353,5,17,262.41139977944755,False
3354,5,18,334.57140690571754,False
3355,5,19,332.6932242548714,False
3356,5,20,325.1518302119545,False
3357,5,21,318.7515570301158,False
3358,5,22,318.48306439980485,False
3359,5,23,320.7460315932451,False
3360,5,0,320.6498775628236,False
3361,5,1,314.6827082148234,False
3362,5,2,308.5318965884824,False
3363,5,3,305.95298585291704,False
3364,5,4,306.7781993722353,False
3365,5,5,276.96337434131385,False
3366,5,6,181.4779793198867,False
3367,5,7,166.22828326273176,False
3368,5,8,166.44794562179126,False
3369,5,9,163.9647434521809,False
3370,5,10,162.61866268240925,False
3371,5,11,151.74182334696022,False
3372,5,12,143.1751026516881,False
3373,5,13,135.2897440966961,False
3374,5,14,134.9175668881028,False
3375,5,15,149.09795219988538,False
3376,5,16,175.57395942560544,False
3377,5,17,262.41139977944755,False
3378,5,18,334.57140690571754,False
3379,5,19,332.6932242548714,False
3380,5,20,325.1518302119545,False
3381,5,21,318.7515570301158,False
3382,5,22,318.48306439980485,False
3383,5,23,320.7460315932451,False
3384,5,0,320.6498775628236,False
3385,5,1,314.6827082148234,False
3386,5,2,308.5318965884824,False
3387,5,3,305.95298585291704,False
3388,5,4,306.7781993722353,False
3389,5,5,276.96337434131385,False
3390,5,6,181.4779793198867,False
3391,5,7,166.22828326273176,False
3392,5,8,166.44794562179126,False
3393,5,9,163.9647434521809,False
3394,5,10,162.61866268240925,False
3395,5,11,151.74182334696022,False
3396,5,12,143.1751026516881,False
3397,5,13,135.2897440966961,False
3398,5,14,134.9175668881028,False
3399,5,15,149.09795219988538,False
3400,5,16,175.57395942560544,False
3401,5,17,262.41139977944755,False
3402,5,18,334.57140690571754,False
3403,5,19,332.6932242548714,False
3404,5,20,325.1518302119545,False
3405,5,21,318.7515570301158,False
3406,5,22,318.48306439980485,False
3407,5,23,320.7460315932451,False
3408,5,0,320.6498775628236,False
3409,5,1,314.6827082148234,False
3410,5,2,308.5318965884824,False
3411,5,3,305.95298585291704,False
3412,5,4,306.7781993722353,False
3413,5,5,276.96337434131385,False
3414,5,6,181.4779793198867,False
3415,5,7,166.22828326273176,False
3416,5,8,166.44794562179126,False
3417,5,9,163.9647434521809,False
3418,5,10,162.61866268240925,False
3419,5,11,151.74182334696022,False
3420,5,12,143.1751026516881,False
3421,5,13,135.2897440966961,False
3422,5,14,134.9175668881028,False
3423,5,15,149.09795219988538,False
3424,5,16,175.57395942560544,False
3425,5,17,262.41139977944755,False
3426,5,18,334.57140690571754,False
3427,5,19,332.6932242548714,False
3428,5,20,325.1518302119545,False
3429,5,21,318.7515570301158,False
3430,5,22,318.48306439980485,False
3431,5,23,320.7460315932451,False
3432,5,0,320.6498775628236,False
3433,5,1,314.6827082148234,False
3434,5,2,308.5318965884824,False
3435,5,3,305.95298585291704,False
3436,5,4,306.7781993722353,False
3437,5,5,276.96337434131385,False
3438,5,6,181.4779793198867,False
3439,5,7,166.22828326273176,False
3440,5,8,166.44794562179126,False
3441,5,9,163.9647434521809,False
3442,5,10,162.61866268240925,False
3443,5,11,151.74182334696022,False
3444,5,12,143.1751026516881,False
3445,5,13,135.2897440966961,False
3446,5,14,134.9175668881028,False
3447,5,15,149.09795219988538,False
3448,5,16,175.57395942560544,False
3449,5,17,262.41139977944755,False
3450,5,18,334.57140690571754,False
3451,5,19,332.6932242548714,False
3452,5,20,325.1518302119545,False
3453,5,21,318.7515570301158,False
3454,5,22,318.48306439980485,False
3455,5,23,320.7460315932451,False
3456,5,0,320.6498775628236,False
3457,5,1,314.6827082148234,False
3458,5,2,308.5318965884824,False
3459,5,3,305.95298585291704,False
3460,5,4,306.7781993722353,False
3461,5,5,276.96337434131385,False
3462,5,6,181.4779793198867,False
3463,5,7,166.22828326273176,False
3464,5,8,166.44794562179126,False
3465,5,9,163.9647434521809,False
3466,5,10,162.61866268240925,False
3467,5,11,151.74182334696022,False
3468,5,12,143.1751026516881,False
3469,5,13,135.2897440966961,False
3470,5,14,134.9175668881028,False
3471,5,15,149.09795219988538,False
3472,5,16,175.57395942560544,False
3473,5,17,262.41139977944755,False
3474,5,18,334.57140690571754,False
3475,5,19,332.6932242548714,False
3476,5,20,325.1518302119545,False
3477,5,21,318.7515570301158,False
3478,5,22,318.48306439980485,False
3479,5,23,320.7460315932451,False
3480,5,0,320.6498775628236,False
3481,5,1,314.6827082148234,False
3482,5,2,308.5318965884824,False
3483,5,3,305.95298585291704,False
3484,5,4,306.7781993722353,False
3485,5,5,276.96337434131385,False
3486,5,6,181.4779793198867,False
3487,5,7,166.22828326273176,False
3488,5,8,166.44794562179126,False
3489,5,9,163.9647434521809,False
3490,5,10,162.61866268240925,False
3491,5,11,151.74182334696022,False
3492,5,12,143.1751026516881,False
3493,5,13,135.2897440966961,False
3494,5,14,134.9175668881028,False
3495,5,15,149.09795219988538,False
3496,5,16,175.57395942560544,False
3497,5,17,262.41139977944755,False
3498,5,18,334.57140690571754,False
3499,5,19,332.6932242548714,False
3500,5,20,325.1518302119545,False
3501,5,21,318.7515570301158,False
3502,5,22,318.48306439980485,False
3503,5,23,320.7460315932451,False
3504,5,0,320.6498775628236,False
3505,5,1,314.6827082148234,False
3506,5,2,308.5318965884824,False
3507,5,3,305.95298585291704,False
3508,5,4,306.7781993722353,False
3509,5,5,276.96337434131385,False
3510,5,6,181.4779793198867,False
3511,5,7,166.22828326273176,False
3512,5,8,166.44794562179126,False
3513,5,9,163.9647434521809,False
3514,5,10,162.61866268240925,False
3515,5,11,151.74182334696022,False
3516,5,12,143.1751026516881,False
3517,5,13,135.2897440966961,False
3518,5,14,134.9175668881028,False
3519,5,15,149.09795219988538,False
3520,5,16,175.57395942560544,False
3521,5,17,262.41139977944755,False
3522,5,18,334.57140690571754,False
3523,5,19,332.6932242548714,False
3524,5,20,325.1518302119545,False
3525,5,21,318.7515570301158,False
3526,5,22,318.48306439980485,False
3527,5,23,320.7460315932451,False
3528,5,0,320.6498775628236,False
3529,5,1,314.6827082148234,False
3530,5,2,308.5318965884824,False
3531,5,3,305.95298585291704,False
3532,5,4,306.7781993722353,False
3533,5,5,276.96337434131385,False
3534,5,6,181.4779793198867,False
3535,5,7,166.22828326273176,False
3536,5,8,166.44794562179126,False
